Unnamed: 0,appliance,footprint
517,Fridge,"[-1.  0.  0.  0.  0.  0.  0.  1. -1.  1. -1.  0.  1. -1.  0.  0.  1. -1.
  1.  0.  0.  0. -1.  1.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0.
  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.
  0.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  1.  0.  0. -1.  1. -1.  1.
 -1.  1.  0.  0. -1.  0.  0.  0.  1.  0. -1.  0.  0.  0.  1.  0. -1.  0.
  0.  1. -1.  0.  0.  0.  1.  0. -1.  1.  0.  0. -1.  0.  0.  1. -1.  1.
  0. -1.  0.  0.  0.  1.  0.  0. -1.  1. -1.  0.  0.  1. -1.  1.  0.  0.
  0.  0.  0. -1.  0.  0.  1. -1.  0.  0.  1. -1.  1.  0. -1.  1.  0. -1.
  0.  0.  1.  0. -1.  0.  1. -1.  1. -1.  0.  1. -1.  1. -1.  0.  0.  1.
 -1.  0.  0.  0.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. -1.  1. -1.  0.  0.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.
  1. -1.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  1. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  2.]"
518,Fridge,"[ 0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1.  0.  0.
  0.  0. -1.  1. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  1. -1.  1.  0. -1.
  1.  0. -1.  1. -1.  1. -1.  0.  0.  1.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.
 -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0. -1.  0.  1.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.
  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.]"
519,Fridge,"[ 1.  0. -1.  0.  1. -1.  1.  0.  0.  0. -1.  0.  1. -1.  1.  0. -1.  1.
  0.  0. -1.  0.  0.  1. -1.  1. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1. -1.  0.  0.
  1. -1.  1. -1.  1.  0.  0.  0. -1.  1.  0. -1.  0.  1. -1.  0.  1.  0.
 -1.  0.  1.  0.  0.  0.  0. -1.  1. -1.  1.  0.  0. -1.  0.  0.  1. -1.
  1.  0. -1.  1. -1.  1.  0. -1.  1.  0.  0.  0. -1.  1. -1.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1.  0. -1.  1.
  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.
  0.]"
520,Fridge,"[ 0. -1.  0.  1. -1.  1. -1.  1. -1.  1. -1.  0.  1.  0. -1.  1.  0. -1.
  0.  1.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1.  0. -1.
  1.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  0.  1. -1.  1.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  1.
  0. -1.  0.  1. -1.  1.  0.  0. -1.  1.  0. -1.  0.  1.  0. -1.  0.  1.
  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.
 -1.  0.  1.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.]"
521,Fridge,"[ 0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  1. -1.  1.  0.
  0.  0. -1.  1. -1.  1.  0. -1.  0.  0.  0.  1.  0. -1.  0.  1.  0.  0.
 -1.  1.  0.  0. -1.  0.  1. -1.  1. -1.  1. -1.  0.  0.  0.  1.  0.  0.
  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  1. -1.  1.  0.  0. -1.  0.  0.  0.  0.  0.  1. -1.  1. -1.  1. -1.  1.
 -1.  0.  0.  0.  1. -1.  0.  0.  1.  0. -1.  1.  0. -1.  1. -1.  1. -1.
  0.  0.  0.  0.  1.  0. -1.  1. -1.  1.  0.  0.  0.  0. -1.  1.  0. -1.
  1.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0. -1.  1. -1.  1.  0. -1.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.
 -1.  1. -1.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  1. -1.  0.  1. -1.
  1.  0. -1.  1. -1.  1. -1.  1.  0.  0.  0.  0.  0. -1.  1. -1.  0.  1.
  0. -1.  0.  0.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  1.]"
522,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0. -1.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  1.
  0.  0. -1.  0.  0.  1. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0. -1.  0.
  0.  0.  0.  0.  1.  0. -1.  0.  0.  0.  1.  0.  0.  0. -1.  0.  0.  1.
 -1.  1.  0. -1.  0.  0.  1.  0.  0. -1.  0.  0.  0.  1. -1.  1.  0. -1.
  1.  0. -1.  1. -1.  1.  0.  0. -1.  0.  0.  0.  1.  0. -1.  0.  0.  0.
  1.  0.  0. -1.  0.  0.  1. -1.  0.  1. -1.  1.  0. -1.  1. -1.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  1.  0. -1.  1. -1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0. -1.  1.  0. -1.  0.  1. -1.  1.  0. -1.  1. -1.  0.  0.
  1.  0. -1.  0.  1.  0.  0.]"
523,Fridge,"[ 0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  1.
 -1.  0.  0.  1. -1.  0.  0.  1. -1.  1.  0. -1.  0.  0.  1. -1.  1. -1.
  1. -1.  1. -1.  0.  0.  1. -1.  0.  0.  1.  0. -1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.
  0.  1.  0. -1.  1.  0.  0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  0.  0.  0.  0.  0.  1. -1.  0.  1. -1.  1. -1.  1.  0.
 -1.  0.  1. -1.  1.  0. -1.  0.  0.  1. -1.  1.  0.  0. -1.  0.  1.  0.
  0.  0.  0.  0. -1.  1.  0.  0. -1.  1. -1.  1.  0. -1.  1. -1.  1. -1.
  0.  0.  1. -1.  1.  0. -1.  0.  1. -1.  1. -1.  0.  0.  1. -1.  0.  1.
  0.  0. -1.  0.  1.  0. -1.  0.  0.  1. -1.  1.  0.  0. -1.  0.  0.  0.
  1.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0. -1.  1. -1.  1.  0.
  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0.
  0.  0.]"
524,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  0.
  1. -1.  0.  1.  0. -1.  0.  0.  1. -1.  1.  0.  0.  0.  0.  0. -1.  1.
  0.  0. -1.  1. -1.  0.  0.  1. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0. -1.  0.  0.  0.  1. -1.  0.  1.  0. -1.  1.  0.  0.  0.
  0. -1.  1.  0.  0.  0. -1.  1.  0.  0. -1.  0.  1.  0. -1.  1. -1.  0.
  0.  1. -1.  1.  0. -1.  1.  0.  0.  0. -1.  1. -1.  1. -1.  0.  0.  0.
  0.  0.  1. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.
  0.  1.  0. -1.  0.  1. -1.  1. -1.  0.  0.  1.  0. -1.  0.  1.  0.  0.
  0. -1.  0.  1. -1.  1. -1.  0.  1. -1.  0.  1. -1.  1. -1.  1. -1.  0.
  1. -1.  0.  0.  1. -1.  1. -1.  1. -1.  0.  0.  0.  0.  1.  0.  0.  0.
 -1.  1. -1.  1.  0. -1.  0.  0.  1. -1.  0.  0.  1.  0. -1.  1.  0. -1.
  0.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.  1.  0.  0. -1.  0.  0.
  1. -1.  0.  0.  1. -1.  0.  0.  0.  1.  0. -1.  0.  1. -1.  1. -1.  0.
  0.  0.  1.  0.  0.]"
525,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0. -1.  1. -1.  1.  0. -1.
  1. -1.  0.  0.  1.  0. -1.  1. -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.
  1.  0. -1.  0.  1. -1.  0.  0.  1. -1.  0.  1. -1.  0.  0.  0.  1.  0.
 -1.  0.  1. -1.  0.  1.  0. -1.  0.  0.  0.  0.  1. -1.  1. -1.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  0.  0.  1.  0. -1.  0.  1. -1.
  0.  1. -1.  0.  0.  0.  1. -1.  0.  1. -1.  0.  0.  0.  0.  1.  0. -1.
  0.  0.  0.  1.  0. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  1. -1.  1.  0. -1.  0.  0.  0.
  1. -1.  1.  0.  0.  0. -1.  0.  0.  0.  1. -1.  1.  0.  0. -1.  0.  1.
  0. -1.  1. -1.  0.  0.  1.  0. -1.  0.  0.  0.  1. -1.  1.  0. -1.  0.
  0.  1.  0. -1.  1.  0.  0. -1.  0.  1. -1.  1. -1.  0.  0.  0.  1. -1.
  0.  1.  0.  0. -1.  0.  0.  1.  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.
 -1.  0.  1.  0. -1.  1.  0.  0. -1.  0.  1. -1.  0.  0.  0.  1.  0.  0.]"
526,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1.  0. -1.  1.
  0. -1.  0.  0.  1.  0.  0. -1.  0.  1.  0. -1.  1. -1.  1.  0.  0.  0.
  0. -1.  0.  0.  0.  1.  0. -1.  1. -1.  0.  0.  1.  0. -1.  1.  0. -1.
  1.  0. -1.  0.  0.  0.  1.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.
 -1.  1. -1.  1.  0.  0. -1.  0.  1.  0.  0.  0. -1.  0.  0.  0.  1. -1.
  1.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  0.  0.  0.  0.  1. -1.  1.
  0.  0. -1.  0.  0.  0.  0.  1.  0. -1.  0.  1.  0. -1.  0.  1. -1.  1.
  0. -1.  0.  1. -1.  1.  0. -1.  0.  1. -1.  0.  0.  0.  0.  0.  1.  0.
 -1.  1.  0.  0. -1.  0.  0.  1. -1.  1.  0. -1.  0.  1. -1.  1. -1.  1.
 -1.  1. -1.  1. -1.  1. -1.  0.  0.  0.  1. -1.  0.  0.  1. -1.  1. -1.
  1.  0. -1.  0.  0.  0.  0.  1. -1.  1.  0. -1.  0.  0.  1. -1.  1. -1.
  1.  0.  0.  0. -1.  0.  1.  0.  0. -1.  1. -1.  0.  1. -1.  0.  1. -1.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.  0.  1.  0.  0.  0.
 -1.  1.  0. -1.  0.  1. -1.  1. -1.  1. -1.  0.  1.  0. -1.  0.  1.  0.
 -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  1.]"
527,Fridge,"[ 0.  0.  0.  1. -1.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1.  0. -1.
  1. -1.  0.  1. -1.  0.  0.  0.  1.  0. -1.  0.  0.  1. -1.  0.  0.  0.
  0.  1. -1.  0.  0.  1.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  1. -1.  0.  1. -1.  0.  1. -1.  1.  0. -1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.
  1. -1.  0.  0.  0.  0.  0.  1.  0.  0. -1.  0.  1.  0. -1.  1. -1.  0.
  0.  0.  0.  0.  0.  0.  0.  1. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.
  0. -1.  0.  0.  1. -1.  0.  0.  1. -1.  0.  1. -1.  1.  0.  0. -1.  0.
  0.  0.  0.  0.  0.  0.  1. -1.  0.  1.  0. -1.  1. -1.  1.  0. -1.  1.
 -1.  0.  1. -1.  0.  1.  0.  0.  0. -1.  1. -1.  0.  0.  0.  1.  0.  0.
 -1.  1.  0. -1.  1.  0.  0. -1.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.
  0.  1. -1.  0.  0.  0.  0.  1.  0. -1.  0.  0.  1. -1.  0.  1. -1.  0.
  1. -1.  0.  0.  1.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0. -1.  0.  0.  0.  1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.]"
528,Fridge,"[-1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1. -1.  1.  0. -1.
  1. -1.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.  1.  0.  0. -1.  0.  1.
 -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  1. -1.  1.
  0.  0.  0. -1.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0. -1.  1. -1.  1.
 -1.  1.  0. -1.  1. -1.  1.  0. -1.  0.  0.  0.  1. -1.  1.  0. -1.  0.
  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0. -1.  1. -1.  0.  0.  1.  0.  0.  0.  0.
  0. -1.  1.  0. -1.  1. -1.  1.  0. -1.  1.  0.  0.  0.]"
529,Fridge,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1.  0. -1.  0.
  0.  0.  1. -1.  0.  0.  0.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1.
 -1.  0.  0.  1. -1.  0.  0.  0.  0.  1.  0.  0. -1.  1. -1.  1.  0.  0.
 -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. -1.  0.  1.  0. -1.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  0.  0.  1.  0. -1.  0.  0.  0.
  0.  1.  0. -1.  0.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.  1. -1.
  0.  1. -1.  0.  1. -1.  0.  1. -1.  1.  0.  0. -1.  0.  0.  1. -1.  0.
  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  1. -1.  0.  1.
  0. -1.  1. -1.  0.  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0. -1.  1.  0. -1.  1. -1.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0. -1.  0.  0.  1. -1.  0.  1. -1.  0.  1. -1.  0.  0.  0.
  1. -1.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]"
530,Fridge,"[ 0.  1. -1.  0.  0.  1. -1.  0.  0.  1. -1.  1.  0. -1.  1.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0. -1.  1.  0. -1.  0.  1. -1.  0.  0.  1.  0.  0.  0. -1.  1.  0.  0.
  0. -1.  1. -1.  1. -1.  0.  0.  0.  1. -1.  1.  0. -1.  1.  0.  0.  0.
 -1.  1. -1.  0.  1.  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0. -1.  1. -1.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  0.  0.  0.
  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1. -1.  1. -1.  1. -1.  1.  0. -1.  0.  0.
  1. -1.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.
  0.  0.  0.  0.  1. -1.  1.  0. -1.  1.  0.  0. -1.  0.  0.  0.  1. -1.
  1. -1.  0.  0.  1. -1.  1. -1.  1.  0. -1.  1. -1.  0.  0.  0.  1. -1.
  0.  0.  1.  0. -1.  1. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  1.
  0. -1.  0.  0.  0.  1.  0. -1.  0.  1. -1.  1.  0.  0. -1.  0.  1.  0.
 -1.  0.  1. -1.  1.  0. -1.  0.  1.  0. -1.  1. -1.  1.  0.]"
531,Fridge,"[ 0.  1. -1.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  0.  0.
  0.  0.  0.  0.  1.  0. -1.  1. -1.  1.  0.  0. -1.  1.  0. -1.  1.  0.
 -1.  1.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0. -1.  1.  0. -1.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  1.  0.
  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1. -1.
  1. -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  0.  0.  1. -1.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1.  0. -1.  0.  0.  1.
  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.
  0. -1.  1.  0.  0. -1.  1.  0.  0. -1.  0.  1. -1.  1.  0. -1.  1.  0.
 -1.  1.  0. -1.  1.  0.  0.  0. -1.  1. -1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.
 -1.  0.  1. -1.  0.  0.  1.  0.  0.  0. -1.  1. -1.  0.  0.  1. -1.  0.
  1.  0.  0. -1.  1.  0.  0.  0.  0. -1.  0.  1. -1.  1. -1.  0.  1. -1.
  0.  0.  0.  0.  1. -1.  1.  0.  0.  0. -1.  0.  0.  0.  1.  0. -1.  1.]"
532,Fridge,"[ 0.  0.  0.  1. -1.  0.  0.  0.  1. -1.  1. -1.  0.  1. -1.  1. -1.  0.
  0.  1. -1.  0.  0.  0.  0.  0.  1.  0.  0. -1.  1. -1.  1. -1.  1.  0.
 -1.  0.  1. -1.  0.  0.  1.  0.  0. -1.  1. -1.  1. -1.  0.  1. -1.  1.
  0.  0. -1.  0.  1. -1.  1.  0. -1.  0.  0.  1. -1.  1. -1.  0.  0.  0.
  0.  1.  0. -1.  0.  0.  0.  0.  0.  1.  0. -1.  0.  1. -1.  1. -1.  0.
  0.  1. -1.  0.  1.  0.  0.  0. -1.  0.  0.  0.  0.  1. -1.  0.  0.  0.
  1.  0. -1.  1. -1.  0.  1.  0. -1.  0.  1. -1.  1. -1.  0.  1.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1. -1.  0.  0.  1. -1.  0.
  0.  1.  0. -1.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  1. -1.  1.  0.
 -1.  1.  0.  0.  0.  0.  0. -1.  1. -1.  0.  0.  1. -1.  1. -1.  1. -1.
  1.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1. -1.  1.  0. -1.  1.  0.
  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  1. -1.  1.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1. -1.  1.  0.  0. -1.
  1.  0. -1.  1. -1.  1. -1.  1.]"
533,Fridge,"[ 1. -1.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1.  0.  0.  0. -1.
  1. -1.  1.  0. -1.  0.  1.  0. -1.  0.  1. -1.  1.  0.  0.  0.  0.  0.
 -1.  1. -1.  1.  0. -1.  1. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1. -1.  0.  0.  1.  0. -1.  1.  0. -1.  1. -1.  0.  0.  0.  0.
  1.  0.  0. -1.  1. -1.  1.  0. -1.  1. -1.  1.  0. -1.  0.  0.  1.  0.
 -1.  1.  0. -1.  1. -1.  1. -1.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1. -1.  0.  1.  0.  0. -1.  0.  0.  0.  0.  1.
 -1.  0.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  1.  0. -1.  1.  0. -1.
  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0. -1.
  1. -1.  0.  1.  0. -1.  1. -1.  0.  0.  1. -1.  0.  1.  0.  0. -1.  1.
  0. -1.  0.  1.  0. -1.  1. -1.  0.  0.  1. -1.  0.  0.  1. -1.  0.  0.
  1. -1.  0.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.
  1. -1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  0.  0.
  1.  0. -1.  0.  0.  1. -1.  0.  0.  0.  1.  0. -1.  0.  0.  1.  0.  0.
  0. -1.  1. -1.  1.  0.  0.  0.  0. -1.  1.]"
